Year	Field	gender	Count
1942	Environmental science	female	33
1942	Environmental science	male	508
1942	Geography	female	26
1942	Geography	male	335
1942	Geology	female	60
1942	Geology	male	1202
1942	History	female	358
1942	History	male	3264
1942	Materials science	female	30
1942	Materials science	male	1431
1942	Mathematics	female	164
1942	Mathematics	male	2422
1942	Medicine	female	1853
1942	Medicine	male	16766
1942	Philosophy	female	645
1942	Philosophy	male	5072
1942	Physics	female	631
1942	Physics	male	8341
1942	Political science	female	1575
1942	Political science	male	10473
1942	Psychology	female	859
1942	Psychology	male	3378
1942	Sociology	female	82
1942	Sociology	male	489
1943	Art	female	375
1943	Art	male	3090
1943	Biology	female	2175
1943	Biology	male	14588
1943	Business	female	48
1943	Business	male	543
1943	Chemistry	female	459
1943	Chemistry	male	8242
1943	Computer science	female	373
1943	Computer science	male	3680
1943	Economics	female	158
1943	Economics	male	1273
1943	Engineering	female	134
1943	Engineering	male	5271
1943	Environmental science	female	33
1943	Environmental science	male	466
1943	Geography	female	27
1943	Geography	male	350
1943	Geology	female	58
1943	Geology	male	1186
1943	History	female	361
1943	History	male	3152
1943	Materials science	female	31
1943	Materials science	male	1462
1943	Mathematics	female	174
1943	Mathematics	male	2370
1943	Medicine	female	1893
1943	Medicine	male	16580
1943	Philosophy	female	633
1943	Philosophy	male	5141
1943	Physics	female	603
1943	Physics	male	8117
1943	Political science	female	1602
1943	Political science	male	10363
1943	Psychology	female	874
1943	Psychology	male	3368
1943	Sociology	female	74
1943	Sociology	male	489
1944	Art	female	394
1944	Art	male	3115
1944	Biology	female	2241
1944	Biology	male	14587
1944	Business	female	49
1944	Business	male	540
1944	Chemistry	female	494
1944	Chemistry	male	8603
1944	Computer science	female	371
1944	Computer science	male	3636
1944	Economics	female	152
1944	Economics	male	1275
1944	Engineering	female	147
1944	Engineering	male	5375
1944	Environmental science	female	37
1944	Environmental science	male	517
1944	Geography	female	28
1944	Geography	male	359
1944	Geology	female	52
1944	Geology	male	1187
1944	History	female	392
1944	History	male	3211
1944	Materials science	female	28
1944	Materials science	male	1455
1944	Mathematics	female	176
1944	Mathematics	male	2399
1944	Medicine	female	1949
1944	Medicine	male	16576
1944	Philosophy	female	667
1944	Philosophy	male	5272
1944	Physics	female	610
1944	Physics	male	8194
1944	Political science	female	1629
1944	Political science	male	10362
1944	Psychology	female	916
1944	Psychology	male	3389
1944	Sociology	female	87
1944	Sociology	male	505
1945	Art	female	412
1945	Art	male	3238
1945	Biology	female	2351
1945	Biology	male	15130
1945	Business	female	52
1945	Business	male	550
1945	Chemistry	female	530
1945	Chemistry	male	8862
1945	Computer science	female	398
1945	Computer science	male	3695
1945	Economics	female	153
1945	Economics	male	1327
1945	Engineering	female	166
1945	Engineering	male	5446
1945	Environmental science	female	31
1945	Environmental science	male	474
1945	Geography	female	30
1945	Geography	male	368
1945	Geology	female	60
1945	Geology	male	1209
1945	History	female	405
1945	History	male	3285
1945	Materials science	female	28
1945	Materials science	male	1415
1945	Mathematics	female	183
1945	Mathematics	male	2383
1945	Medicine	female	2088
1945	Medicine	male	17146
1945	Philosophy	female	663
1945	Philosophy	male	5385
1945	Physics	female	658
1945	Physics	male	8503
1945	Political science	female	1679
1945	Political science	male	10722
1945	Psychology	female	944
1945	Psychology	male	3614
1945	Sociology	female	92
1945	Sociology	male	519
1946	Art	female	415
1946	Art	male	3353
1946	Biology	female	2564
1946	Biology	male	16054
1946	Business	female	48
1946	Business	male	592
1946	Chemistry	female	592
1946	Chemistry	male	9300
1946	Computer science	female	407
1946	Computer science	male	3922
1946	Economics	female	169
1946	Economics	male	1374
1946	Engineering	female	151
1946	Engineering	male	5573
1946	Environmental science	female	49
1946	Environmental science	male	514
1946	Geography	female	31
1946	Geography	male	372
1946	Geology	female	64
1946	Geology	male	1289
1946	History	female	391
1946	History	male	3293
1946	Materials science	female	38
1946	Materials science	male	1409
1946	Mathematics	female	183
1946	Mathematics	male	2619
1946	Medicine	female	2261
1946	Medicine	male	19716
1946	Philosophy	female	680
1946	Philosophy	male	5590
1946	Physics	female	697
1946	Physics	male	9259
1946	Political science	female	1685
1946	Political science	male	11122
1946	Psychology	female	984
1946	Psychology	male	3905
1946	Sociology	female	98
1946	Sociology	male	535
1947	Art	female	431
1947	Art	male	3469
1947	Biology	female	2703
1947	Biology	male	17148
1947	Business	female	52
1947	Business	male	618
1947	Chemistry	female	653
1947	Chemistry	male	9983
1947	Computer science	female	405
1947	Computer science	male	4023
1947	Economics	female	167
1947	Economics	male	1502
1947	Engineering	female	152
1947	Engineering	male	5960
1947	Environmental science	female	45
1947	Environmental science	male	566
1947	Geography	female	32
1947	Geography	male	390
1947	Geology	female	59
1947	Geology	male	1301
1947	History	female	415
1947	History	male	3388
1947	Materials science	female	35
1947	Materials science	male	1444
1947	Mathematics	female	189
1947	Mathematics	male	2798
1947	Medicine	female	2404
1947	Medicine	male	21312
1947	Philosophy	female	728
1947	Philosophy	male	5876
1947	Physics	female	712
1947	Physics	male	10038
1947	Political science	female	1703
1947	Political science	male	11639
1947	Psychology	female	1050
1947	Psychology	male	4243
1947	Sociology	female	93
1947	Sociology	male	554
1948	Art	female	459
1948	Art	male	3581
1948	Biology	female	2916
1948	Biology	male	18560
1948	Business	female	63
1948	Business	male	676
1948	Chemistry	female	737
1948	Chemistry	male	10901
1948	Computer science	female	427
1948	Computer science	male	4239
1948	Economics	female	174
1948	Economics	male	1545
1948	Engineering	female	181
1948	Engineering	male	6563
1948	Environmental science	female	45
1948	Environmental science	male	583
1948	Geography	female	35
1948	Geography	male	401
1948	Geology	female	63
1948	Geology	male	1384
1948	History	female	434
1948	History	male	3623
1948	Materials science	female	40
1948	Materials science	male	1536
1948	Mathematics	female	195
1948	Mathematics	male	3054
1948	Medicine	female	2490
1948	Medicine	male	23050
1948	Philosophy	female	728
1948	Philosophy	male	6082
1948	Physics	female	805
1948	Physics	male	11331
1948	Political science	female	1821
1948	Political science	male	12392
1948	Psychology	female	1098
1948	Psychology	male	4703
1948	Sociology	female	99
1948	Sociology	male	579
1949	Art	female	479
1949	Art	male	3742
1949	Biology	female	3203
1949	Biology	male	19760
1949	Business	female	59
1949	Business	male	716
1949	Chemistry	female	794
1949	Chemistry	male	12370
1949	Computer science	female	487
1949	Computer science	male	4781
1949	Economics	female	170
1949	Economics	male	1675
1949	Engineering	female	207
1949	Engineering	male	7285
1949	Environmental science	female	53
1949	Environmental science	male	642
1949	Geography	female	37
1949	Geography	male	406
1949	Geology	female	73
1949	Geology	male	1492
1949	History	female	482
1949	History	male	3865
1949	Materials science	female	43
1949	Materials science	male	1751
1949	Mathematics	female	230
1949	Mathematics	male	3373
1949	Medicine	female	2679
1949	Medicine	male	24842
1949	Philosophy	female	779
1949	Philosophy	male	6413
1949	Physics	female	906
1949	Physics	male	12582
1949	Political science	female	1951
1949	Political science	male	13082
1949	Psychology	female	1240
1949	Psychology	male	4953
1949	Sociology	female	108
1949	Sociology	male	602
1950	Art	female	498
1950	Art	male	3864
1950	Biology	female	3542
1950	Biology	male	22037
1950	Business	female	62
1950	Business	male	774
1950	Chemistry	female	910
1950	Chemistry	male	13682
1950	Computer science	female	505
1950	Computer science	male	5183
1950	Economics	female	191
1950	Economics	male	1852
1950	Engineering	female	211
1950	Engineering	male	7815
1950	Environmental science	female	68
1950	Environmental science	male	699
1950	Geography	female	36
1950	Geography	male	428
1950	Geology	female	75
1950	Geology	male	1653
1950	History	female	529
1950	History	male	4141
1950	Materials science	female	55
1950	Materials science	male	1812
1950	Mathematics	female	260
1950	Mathematics	male	3924
1950	Medicine	female	3113
1950	Medicine	male	28824
1950	Philosophy	female	826
1950	Philosophy	male	6682
1950	Physics	female	941
1950	Physics	male	14299
1950	Political science	female	1948
1950	Political science	male	13917
1950	Psychology	female	1275
1950	Psychology	male	5605
1950	Sociology	female	107
1950	Sociology	male	650
1951	Art	female	518
1951	Art	male	3991
1951	Biology	female	3820
1951	Biology	male	23873
1951	Business	female	70
1951	Business	male	788
1951	Chemistry	female	1009
1951	Chemistry	male	15185
1951	Computer science	female	500
1951	Computer science	male	5305
1951	Economics	female	204
1951	Economics	male	1914
1951	Engineering	female	199
1951	Engineering	male	8195
1951	Environmental science	female	56
1951	Environmental science	male	764
1951	Geography	female	40
1951	Geography	male	431
1951	Geology	female	72
1951	Geology	male	1733
1951	History	female	511
1951	History	male	4246
1951	Materials science	female	55
1951	Materials science	male	1970
1951	Mathematics	female	260
1951	Mathematics	male	4207
1951	Medicine	female	3415
1951	Medicine	male	31598
1951	Philosophy	female	866
1951	Philosophy	male	6963
1951	Physics	female	973
1951	Physics	male	15757
1951	Political science	female	2019
1951	Political science	male	14307
1951	Psychology	female	1355
1951	Psychology	male	6073
1951	Sociology	female	110
1951	Sociology	male	687
1952	Art	female	515
1952	Art	male	4117
1952	Biology	female	4039
1952	Biology	male	25700
1952	Business	female	65
1952	Business	male	811
1952	Chemistry	female	1113
1952	Chemistry	male	16487
1952	Computer science	female	516
1952	Computer science	male	5514
1952	Economics	female	214
1952	Economics	male	2052
1952	Engineering	female	237
1952	Engineering	male	8479
1952	Environmental science	female	55
1952	Environmental science	male	828
1952	Geography	female	39
1952	Geography	male	450
1952	Geology	female	78
1952	Geology	male	1874
1952	History	female	502
1952	History	male	4418
1952	Materials science	female	60
1952	Materials science	male	2230
1952	Mathematics	female	271
1952	Mathematics	male	4442
1952	Medicine	female	3637
1952	Medicine	male	33437
1952	Philosophy	female	887
1952	Philosophy	male	7213
1952	Physics	female	1016
1952	Physics	male	16746
1952	Political science	female	2046
1952	Political science	male	14877
1952	Psychology	female	1417
1952	Psychology	male	6460
1952	Sociology	female	121
1952	Sociology	male	745
1953	Art	female	537
1953	Art	male	4233
1953	Biology	female	4357
1953	Biology	male	27755
1953	Business	female	62
1953	Business	male	765
1953	Chemistry	female	1173
1953	Chemistry	male	18042
1953	Computer science	female	537
1953	Computer science	male	5855
1953	Economics	female	219
1953	Economics	male	2137
1953	Engineering	female	234
1953	Engineering	male	9275
1953	Environmental science	female	59
1953	Environmental science	male	848
1953	Geography	female	40
1953	Geography	male	463
1953	Geology	female	91
1953	Geology	male	2064
1953	History	female	587
1953	History	male	4511
1953	Materials science	female	64
1953	Materials science	male	2408
1953	Mathematics	female	280
1953	Mathematics	male	4910
1953	Medicine	female	3857
1953	Medicine	male	35078
1953	Philosophy	female	916
1953	Philosophy	male	7537
1953	Physics	female	1082
1953	Physics	male	18240
1953	Political science	female	2198
1953	Political science	male	15443
1953	Psychology	female	1460
1953	Psychology	male	6918
1953	Sociology	female	124
1953	Sociology	male	780
1954	Art	female	559
1954	Art	male	4432
1954	Biology	female	4752
1954	Biology	male	29532
1954	Business	female	71
1954	Business	male	891
1954	Chemistry	female	1243
1954	Chemistry	male	19794
1954	Computer science	female	550
1954	Computer science	male	6178
1954	Economics	female	236
1954	Economics	male	2258
1954	Engineering	female	229
1954	Engineering	male	9671
1954	Environmental science	female	68
1954	Environmental science	male	886
1954	Geography	female	40
1954	Geography	male	468
1954	Geology	female	107
1954	Geology	male	2168
1954	History	female	548
1954	History	male	4633
1954	Materials science	female	83
1954	Materials science	male	2661
1954	Mathematics	female	295
1954	Mathematics	male	5087
1954	Medicine	female	4073
1954	Medicine	male	36565
1954	Philosophy	female	931
1954	Philosophy	male	7893
1954	Physics	female	1145
1954	Physics	male	19295
1954	Political science	female	2209
1954	Political science	male	16042
1954	Psychology	female	1527
1954	Psychology	male	7468
1954	Sociology	female	142
1954	Sociology	male	822
1955	Art	female	582
1955	Art	male	4527
1955	Biology	female	5059
1955	Biology	male	31493
1955	Business	female	93
1955	Business	male	944
1955	Chemistry	female	1368
1955	Chemistry	male	21321
1955	Computer science	female	629
1955	Computer science	male	6220
1955	Economics	female	243
1955	Economics	male	2411
1955	Engineering	female	248
1955	Engineering	male	10031
1955	Environmental science	female	72
1955	Environmental science	male	933
1955	Geography	female	45
1955	Geography	male	494
1955	Geology	female	100
1955	Geology	male	2322
1955	History	female	574
1955	History	male	4892
1955	Materials science	female	88
1955	Materials science	male	2910
1955	Mathematics	female	324
1955	Mathematics	male	5343
1955	Medicine	female	4304
1955	Medicine	male	38391
1955	Philosophy	female	949
1955	Philosophy	male	8156
1955	Physics	female	1199
1955	Physics	male	20585
1955	Political science	female	2294
1955	Political science	male	16602
1955	Psychology	female	1640
1955	Psychology	male	7805
1955	Sociology	female	149
