Field	Year	gender
Economics	2008	male
Biology	2008	male
Computer science	2008	female
Mathematics	2008	male
Mathematics	2008	male
Biology	2008	male
Computer science	2008	male
Economics	2008	male
Engineering	2008	male
Biology	2008	male
Business	2008	male
Computer science	2008	male
Computer science	2008	male
Medicine	2008	female
Biology	2008	female
Economics	2008	male
Mathematics	2008	male
Engineering	2008	male
Psychology	2008	male
Business	2008	male
Computer science	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Biology	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Psychology	2008	female
Economics	2008	male
Mathematics	2008	male
Political science	2008	male
Computer science	2008	male
Economics	2008	male
Mathematics	2008	male
Geology	2008	male
Political science	2008	male
Computer science	2008	male
Medicine	2008	male
Mathematics	2008	male
Economics	2008	male
Mathematics	2008	female
Geology	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	female
Economics	2008	male
Biology	2008	male
Biology	2008	female
Economics	2008	male
Biology	2008	male
Biology	2008	female
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Chemistry	2008	male
Geology	2008	male
Computer science	2008	male
Economics	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	female
Psychology	2008	male
Psychology	2008	female
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	female
Medicine	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Mathematics	2008	male
Chemistry	2008	male
Chemistry	2008	male
Economics	2008	male
Computer science	2008	male
Computer science	2008	male
Physics	2008	male
Economics	2008	male
Psychology	2008	female
Biology	2008	male
Computer science	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Computer science	2008	male
Business	2008	male
Business	2008	male
Medicine	2008	male
Computer science	2008	male
Physics	2008	male
Geology	2008	male
Mathematics	2008	male
Mathematics	2008	male
Computer science	2008	male
Chemistry	2008	male
Mathematics	2008	male
Biology	2008	male
Biology	2008	male
Biology	2008	male
Biology	2008	female
Biology	2008	male
Economics	2008	male
Economics	2008	male
Business	2008	male
Biology	2008	female
Biology	2008	female
Biology	2008	female
Biology	2008	female
Computer science	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Medicine	2008	male
Economics	2008	male
Psychology	2008	female
Computer science	2008	male
Sociology	2008	male
Engineering	2008	male
Political science	2008	male
Geology	2008	male
Economics	2008	male
Psychology	2008	female
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Business	2008	male
Computer science	2008	male
Economics	2008	female
Chemistry	2008	female
Computer science	2008	female
Biology	2008	male
Psychology	2008	male
Physics	2008	male
Business	2008	male
Mathematics	2008	male
Economics	2008	male
Biology	2008	male
Medicine	2008	male
Economics	2008	male
Biology	2008	male
Biology	2008	male
Biology	2008	female
Biology	2008	male
Mathematics	2008	male
Psychology	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Business	2008	male
Biology	2008	female
Psychology	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	female
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Computer science	2008	male
Business	2008	male
Biology	2008	female
Computer science	2008	female
Biology	2008	male
Economics	2008	male
Biology	2008	male
Computer science	2008	male
Mathematics	2008	male
Economics	2008	male
Business	2008	male
Mathematics	2008	male
Economics	2008	male
Psychology	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Computer science	2008	female
Psychology	2008	female
Biology	2008	male
Computer science	2008	male
Political science	2008	male
Political science	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Medicine	2008	male
Economics	2008	male
Economics	2008	male
Physics	2008	male
Business	2008	male
Economics	2008	female
Medicine	2008	male
Economics	2008	male
Medicine	2008	male
Computer science	2008	male
Economics	2008	female
Psychology	2008	female
Economics	2008	female
Biology	2008	male
Psychology	2008	male
Medicine	2008	female
Political science	2008	female
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	female
Economics	2008	male
Computer science	2008	male
Computer science	2008	male
Biology	2008	male
Political science	2008	male
Economics	2008	male
Political science	2008	male
Mathematics	2008	male
Philosophy	2008	male
Business	2008	male
Psychology	2008	female
Physics	2008	male
Economics	2008	male
Political science	2008	male
Geology	2008	male
Biology	2008	female
Biology	2008	female
Psychology	2008	male
Geology	2008	male
Economics	2008	male
Medicine	2008	male
Biology	2008	male
Computer science	2008	male
Political science	2008	male
Political science	2008	male
Business	2008	male
Biology	2008	male
Economics	2008	female
Economics	2008	male
Mathematics	2008	female
Chemistry	2008	female
Mathematics	2008	male
Computer science	2008	male
Economics	2008	male
Medicine	2008	male
Medicine	2008	male
Mathematics	2008	male
Economics	2008	female
Economics	2008	male
Economics	2008	male
Biology	2008	male
Psychology	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	female
Economics	2008	male
Economics	2008	male
Engineering	2008	male
Economics	2008	male
Economics	2008	male
Philosophy	2008	male
Medicine	2008	male
Economics	2008	male
Engineering	2008	male
Biology	2008	male
Biology	2008	male
Political science	2008	male
Economics	2008	male
Computer science	2008	male
Biology	2008	male
Biology	2008	male
Political science	2008	female
Economics	2008	male
Computer science	2008	male
Physics	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Computer science	2008	male
Economics	2008	female
Physics	2008	male
Mathematics	2008	male
Political science	2008	male
Biology	2008	male
Mathematics	2008	male
Economics	2008	female
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Mathematics	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Mathematics	2008	male
Computer science	2008	male
Mathematics	2008	male
Political science	2008	male
Physics	2008	male
Economics	2008	male
Computer science	2008	male
Political science	2008	male
Philosophy	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Physics	2008	male
Physics	2008	male
Mathematics	2008	male
Economics	2008	female
Computer science	2008	male
Psychology	2008	female
Business	2008	male
Mathematics	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Medicine	2008	male
Mathematics	2008	male
Engineering	2008	male
Political science	2008	female
Psychology	2008	female
Medicine	2008	male
Political science	2008	male
Medicine	2008	male
Biology	2008	male
Mathematics	2008	male
Physics	2008	male
Physics	2008	male
Business	2008	male
Physics	2008	male
Economics	2008	male
Biology	2008	male
Biology	2008	male
Biology	2008	male
Political science	2008	male
Computer science	2008	male
Economics	2008	male
Business	2008	male
Business	2008	male
Medicine	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Psychology	2008	female
Physics	2008	male
Economics	2008	male
Biology	2008	male
Biology	2008	male
Engineering	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Geology	2008	male
Medicine	2008	male
Economics	2008	female
Biology	2008	male
Mathematics	2008	female
Psychology	2008	female
Biology	2008	female
Economics	2008	female
Psychology	2008	male
Physics	2008	male
Biology	2008	female
Biology	2008	male
Computer science	2008	male
Computer science	2008	male
Economics	2008	male
Medicine	2008	male
Medicine	2008	male
Mathematics	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Chemistry	2008	male
Mathematics	2008	male
Biology	2008	male
Computer science	2008	male
Biology	2008	female
Psychology	2008	male
Economics	2008	male
Psychology	2008	female
Economics	2008	male
Economics	2008	male
Mathematics	2008	male
Biology	2008	male
Psychology	2008	female
Medicine	2008	male
Computer science	2008	male
Engineering	2008	male
Biology	2008	male
Psychology	2008	female
Mathematics	2008	male
Economics	2008	male
Medicine	2008	male
Mathematics	2008	male
Chemistry	2008	female
Physics	2008	male
Biology	2008	male
Psychology	2008	male
Biology	2008	male
Mathematics	2008	male
Psychology	2008	female
Psychology	2008	male
Physics	2008	female
Chemistry	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Philosophy	2008	female
Engineering	2008	male
Chemistry	2008	male
Political science	2008	female
Political science	2008	female
Economics	2008	male
Chemistry	2008	male
Economics	2008	male
Physics	2008	male
Geology	2008	male
Economics	2008	male
Economics	2008	male
Medicine	2008	male
Economics	2008	male
Biology	2008	male
Business	2008	male
Engineering	2008	male
Political science	2008	female
Economics	2008	male
Economics	2008	male
Economics	2008	female
Economics	2008	male
Engineering	2008	male
Mathematics	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Geology	2008	male
Engineering	2008	male
Business	2008	male
Biology	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Mathematics	2008	male
Computer science	2008	male
Economics	2008	male
Computer science	2008	male
Political science	2008	male
Mathematics	2008	male
Economics	2008	male
Business	2008	female
Physics	2008	male
Medicine	2008	female
Computer science	2008	male
Economics	2008	male
Chemistry	2008	male
Chemistry	2008	male
Economics	2008	female
Psychology	2008	female
Philosophy	2008	male
Computer science	2008	male
Biology	2008	male
Economics	2008	male
Biology	2008	male
Medicine	2008	male
Economics	2008	male
Geology	2008	male
Medicine	2008	male
Chemistry	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Geology	2008	male
Mathematics	2008	male
Biology	2008	male
Economics	2008	female
Economics	2008	male
Biology	2008	female
Engineering	2008	male
Economics	2008	male
Political science	2008	female
Economics	2008	male
Political science	2008	male
Physics	2008	male
Philosophy	2008	female
Chemistry	2008	male
Medicine	2008	male
Political science	2008	female
Economics	2008	male
Computer science	2008	male
Chemistry	2008	male
Medicine	2008	female
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Psychology	2008	female
Medicine	2008	female
Medicine	2008	male
Physics	2008	male
Engineering	2008	male
Biology	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Psychology	2008	male
Psychology	2008	male
Physics	2008	male
Business	2008	male
Business	2008	male
Psychology	2008	male
Medicine	2008	female
Mathematics	2008	male
Computer science	2008	male
Economics	2008	male
Biology	2008	male
Biology	2008	female
Computer science	2008	female
Chemistry	2008	male
Medicine	2008	male
Mathematics	2008	male
Political science	2008	male
Political science	2008	male
Biology	2008	male
Biology	2008	male
Economics	2008	male
Biology	2008	male
Biology	2008	male
Medicine	2008	male
Philosophy	2008	male
Physics	2008	female
Materials science	2008	male
Engineering	2008	male
Psychology	2008	female
Physics	2008	male
Economics	2008	male
Mathematics	2008	male
Biology	2008	female
Chemistry	2008	male
Computer science	2008	male
Economics	2008	male
Business	2008	male
Business	2008	male
Engineering	2008	male
Political science	2008	female
Economics	2008	male
Business	2008	male
Business	2008	female
Economics	2008	male
Computer science	2008	male
Biology	2008	female
Economics	2008	female
Economics	2008	male
Biology	2008	female
Economics	2008	male
Business	2008	male
Economics	2008	female
Computer science	2008	male
Economics	2008	male
Mathematics	2008	male
Philosophy	2008	male
Physics	2008	male
Biology	2008	male
Economics	2008	male
Psychology	2008	female
Biology	2008	male
Computer science	2008	male
Chemistry	2008	female
Economics	2008	female
Economics	2008	male
Political science	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	male
Mathematics	2008	male
Mathematics	2008	female
Economics	2008	male
Medicine	2008	male
Economics	2008	male
Computer science	2008	male
Chemistry	2008	male
Mathematics	2008	male
Economics	2008	male
Biology	2008	male
Computer science	2008	male
Biology	2008	female
Mathematics	2008	male
Medicine	2008	male
Materials science	2008	male
Psychology	2008	male
Computer science	2008	female
Biology	2008	male
Psychology	2008	female
Biology	2008	male
Business	2008	male
Medicine	2008	male
Mathematics	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	female
Political science	2008	male
Economics	2008	male
Mathematics	2008	female
Mathematics	2008	male
Physics	2008	male
Business	2008	male
Economics	2008	male
Mathematics	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Chemistry	2008	male
Biology	2008	male
Medicine	2008	male
Economics	2008	female
Geology	2008	male
Mathematics	2008	female
Political science	2008	male
Chemistry	2008	male
Computer science	2008	male
Psychology	2008	male
Biology	2008	male
Biology	2008	male
Biology	2008	male
Mathematics	2008	female
Materials science	2008	male
Medicine	2008	male
Biology	2008	male
Geology	2008	male
Business	2008	male
Materials science	2008	male
Economics	2008	male
Biology	2008	male
Biology	2008	female
Biology	2008	male
Biology	2008	female
Medicine	2008	male
Mathematics	2008	male
Computer science	2008	male
Mathematics	2008	male
Biology	2008	female
Biology	2008	male
Business	2008	male
Biology	2008	female
Chemistry	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	female
Computer science	2008	male
Economics	2008	male
